年,月,日,時,分,秒,緯度,経度,深さ(km),Ｍ,震央地名
2018,1,1,07:50,49.1,34°54.7'N,135°22.2'E,7,0.6,兵庫県南東部
2018,1,1,07:51,51.2,24°47.9'N,124°57.0'E,25,1.6,宮古島近海
2018,1,1,07:53,6.4,35°23.2'N,133°52.9'E,8,0.6,鳥取県中部
2018,1,1,07:53,27.7,36°49.2'N,138°27.2'E,7,1.1,長野県北部
2018,1,1,07:54,58.0,35°47.0'N,140°59.5'E,30,1.5,千葉県東方沖
2018,1,1,07:58,5.1,37°24.0'N,141°44.0'E,44,1.4,福島県沖
2018,1,1,08:03,1.9,32°57.1'N,132°31.8'E,15,1.4,愛媛県南予
2018,1,1,08:03,15.5,35°45.8'N,140°57.0'E,30,0.8,千葉県東方沖
2018,1,1,08:05,43.1,32°51.3'N,130°44.9'E,7,2.3,熊本県熊本地方
2018,1,1,08:05,59.6,36°29.8'N,137°54.6'E,11,1.0,長野県北部
2018,1,1,08:06,4.4,36°10.4'N,140°56.2'E,48,0.5,茨城県沖
2018,1,1,08:06,32.9,36°29.2'N,137°54.2'E,9,-0.4,長野県北部
2018,1,1,08:08,31.3,36°29.6'N,137°55.3'E,9,0.0,長野県北部
2018,1,1,08:09,49.1,31°22.1'N,130°34.8'E,9,0.5,鹿児島湾
2018,1,1,08:19,14.1,36°21.3'N,141°16.3'E,43,1.1,茨城県沖
2018,1,1,08:21,4.5,32°51.3'N,130°44.6'E,7,1.3,熊本県熊本地方
2018,1,1,08:22,5.3,37°22.6'N,141°38.6'E,21,1.9,福島県沖
2018,1,1,08:23,28.6,35°48.6'N,138°2.2'E,9,-0.3,長野県南部
2018,1,1,08:23,39.4,35°29.6'N,136°47.1'E,10,-0.1,岐阜県美濃中西部
2018,1,1,08:26,11.8,39°3.7'N,142°23.1'E,34,1.2,岩手県沖
2018,1,1,08:26,38.1,38°41.5'N,141°6.6'E,89,2.0,宮城県北部
2018,1,1,08:29,3.5,26°29.3'N,127°0.3'E,12,1.7,沖縄本島近海
2018,1,1,08:30,10.7,31°12.8'N,131°28.4'E,39,0.9,大隅半島東方沖
2018,1,1,08:31,16.5,38°52.2'N,140°51.9'E,7,1.9,宮城県北部
2018,1,1,08:31,42.0,32°36.4'N,130°40.5'E,2,-0.2,熊本県熊本地方
2018,1,1,08:33,33.0,34°53.1'N,137°6.6'E,38,0.4,愛知県西部
2018,1,1,08:42,53.7,28°4.7'N,129°12.7'E,14,1.0,奄美大島近海
2018,1,1,08:44,6.2,32°21.5'N,132°0.7'E,21,0.5,日向灘
